NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,PGM_SYS_ID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_CODE,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,LEGISLATIVE_DIST_NUM,EPA_REGION_CODE,SITE_TYPE_NAME,INTEREST_STATUS_CODE,DATA_QUALITY_CODE,LOCATION_DESCRIPTION,STD_NAME,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_BASE_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,STD_COUNTRY,STD_FULL_ADDRESS,ADDR_TYPE,LAST_REPORTED_DATE,CREATE_DATE,UPDATE_DATE,USER_ID,PARENT_REGISTRY_ID,SENSITIVE_IND,REVIEW_FLAG,REVIEW_REASON,SMALL_BUS_IND,ENV_JUSTICE_CODE,PUBLIC_IND,ICIS_IDENTIFIER,OBJECTID,GEO_SYS_ACRNM,GEO_SYS_ID,LATITUDE83,LONGITUDE83,CONVEYOR,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,ACCURACY_VALUE,ACCURACY_SCORE,DERIVED_CITY,DERIVED_COUNTY,DERIVED_ZIP,DERIVED_STATE,DERIVED_FIPS,DERIVED_HUC,DERIVED_WBD,DERIVED_CB_2010,DERIVED_CD_113,US_MEXICO_BORDER_IND,OZONE_8HR_1997_AREA_NAME,PB_2008_AREA_NAME,PM25_1997_AREA_NAME,PM25_2006_AREA_NAME,OZONE_8HR_2008_AREA_NAME
"313230",PRIMARY,OSHA-OIS,NONWOVEN FABRIC MILLS.,OSHA-OIS,341154573,110070338005,"128863 - ALBAAD USA, INC",129 S TECHNOLOGY DRIVE,,REIDSVILLE,,,NC,,,27320,,,,,,04,,,mO,,128863 ALBAAD US,129 S TECHNOLOGY DR,129,S TECHNOLOGY DR,TECHNOLOGY,S,,,DR,27320,NC,REIDSVILLE,ROCKINGHAM COUNTY,37157,US,"129 S TECHNOLOGY DR, REIDSVILLE, NC  27320 US",,12-SEP-18,27-SEP-18,,REFRESH,,N,,,,,Y,,37645313,FRS,110070338005,36.31191,-79.66313,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,REIDSVILLE,ROCKINGHAM COUNTY,27320,NC,37157,03030002,,371570414002016,06,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,3707100347,110056438029,OWENS CORNING GASTONIA PLANT,1230 GASTONIA TECHNOLOGY PKWY,NULL,DALLAS,GASTON,NC071,NC,NORTH CAROLINA,,28034,N,,,,,04,STATIONARY,OPERATING,V,,OWENS CORNING GASTRNTRLGST ONIA PLT,1198 GASTONIA TECHNOLOGY PKY,1198,GASTONIA TECHNOLOGY PKY,GASTONIA TECHNOLOGY,,,,PKY,28034,NC,DALLAS,GASTON COUNTY,37071,US,"1198 GASTONIA TECHNOLOGY PKY, DALLAS, NC  28034 US",REGULAR URBAN,18-JUN-16,21-JAN-14,03-SEP-16,REFRESH,,N,,,N,,Y,,35576847,FRS,110056438029,35.30598,-81.20974,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,DALLAS,GASTON COUNTY,28034,NC,37071,03050102,,370710304023056,10,,Charlotte-Gastonia-Rock Hill Area,,,,Charlotte-Rock Hill
"313230",PRIMARY,OSHA-OIS,NONWOVEN FABRIC MILLS.,OSHA-OIS,341739597,110070291943,"FERRA TEX, INC.",13940 SCHUSTER STREET,,SLOAN,,,NV,,,89054,,,,,,09,,,mO,,FERRA TXTL,13940 SCHUSTER ST,13940,SCHUSTER ST,SCHUSTER,,,,ST,89054,NV,SLOAN,CLARK COUNTY,32003,US,"13940 SCHUSTER ST, SLOAN, NV  89054 US",,12-SEP-18,27-SEP-18,,REFRESH,,N,,,,,Y,,37657451,FRS,110070291943,35.93718,-115.19245,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,SLOAN,CLARK COUNTY,89054,NV,32003,15010015,,320030058391013,03,,Las Vegas,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,2512100377,110013814159,DELAWARE VALLEY CORP,600 WOBURN ST,,TEWKSBURY,MIDDLESEX,25017,MA,MASSACHUSETTS,UNITED STATES,01876,N,,N,,,01,STATIONARY,OPERATING,V,,DE VLY CORPRT,600 WOBURN ST,600,WOBURN ST,WOBURN,,,,ST,01876,MA,TEWKSBURY,MIDDLESEX COUNTY,25017,US,"600 WOBURN ST, TEWKSBURY, MA  01876 US",REGULAR URBAN,14-JAN-17,26-MAR-03,01-JUN-17,KBLUMBER,,N,,,,,Y,,36207387,FRS,110013814159,42.6078,-71.28478,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,TEWKSBURY,MIDDLESEX COUNTY,01876,MA,25017,01070005,,250173151001036,06,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,0901500181,110000315846,ROGERS CORPORATION,1 TECHNOLOGY DR.,,DAYVILLE,WINDHAM,09015,CT,CONNECTICUT,UNITED STATES,06241,N,,N,,29,01,STATIONARY,OPERATING,V,,ROGERS,1 TECHNOLOGY DR,1,TECHNOLOGY DR,TECHNOLOGY,,,,DR,06241,CT,DAYVILLE,WINDHAM COUNTY,09015,US,"1 TECHNOLOGY DR, DAYVILLE, CT  06241 US",REGULAR URBAN,,01-MAR-00,11-JAN-16,DSMITH04,,,,,N,,Y,,31953276,FRS,110000315846,41.84145,-71.9127,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,DAYVILLE,WINDHAM COUNTY,06241,CT,09015,01100001,,090159044002009,02,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,4703700240,110000543537,PRECISION FABRICS GROUP INC,538 MYATT DRIVE,N/A,MADISON,DAVIDSON,47037,TN,TENNESSEE,UNITED STATES,37115-2452,N,,N,,,04,STATIONARY,OPERATING,V,,PRCSN FABRICS GRP,538 MYATT DR,538,MYATT DR,MYATT,,,,DR,37115,TN,MADISON,DAVIDSON COUNTY,47037,US,"538 MYATT DR, MADISON, TN  37115 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,JBURFORD,,N,,,N,,Y,,36510023,FRS,110000543537,36.28274,-86.69213,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,MADISON,DAVIDSON COUNTY,37115,TN,47037,05130202,,470370104013003,05,,,,,,
"313230",PRIMARY,OSHA-OIS,NONWOVEN FABRIC MILLS.,OSHA-OIS,317940187,110001495356,HOF TEXTILES INCORPORATED,1968 KAWAI RD,,LINCOLNTON,LINCOLN,37109,NC,NORTH CAROLINA,UNITED STATES,28092,N,,N,,,04,STATIONARY,,V,,HOF TEXTILES,1968 KAWAI RD,1968,KAWAI RD,KAWAI,,,,RD,28092,NC,LINCOLNTON,LINCOLN COUNTY,37109,US,"1968 KAWAI RD, LINCOLNTON, NC  28092 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,JACK_BURFORD,,N,Y,NAME MISMATCH -EIS - 7732011,N,,Y,,36864283,FRS,110001495356,35.42881,-81.27592,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LINCOLNTON,LINCOLN COUNTY,28092,NC,37109,03050102,,371090704003006,10,,Charlotte-Gastonia-Rock Hill Area,,,,Charlotte-Rock Hill
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,4504500155,110001669873,BBA NONWOVENS SIMPSONVILLE INC,840 SE MAIN ST,,SIMPSONVILLE,GREENVILLE,45045,SC,SOUTH CAROLINA,UNITED STATES,29681,N,,N,,A2,04,STATIONARY,PERMANENTLY CLOSED,V,,BBA NONWOVENS SIMPSONVILLE,840 SE MAIN ST,840,SE MAIN ST,MAIN,SE,,,ST,29681,SC,SIMPSONVILLE,GREENVILLE COUNTY,45045,US,"840 SE MAIN ST, SIMPSONVILLE, SC  29681 US",REGULAR URBAN,,01-MAR-00,09-JAN-15,JACK_BURFORD,,N,,,,,Y,,29487055,FRS,110001669873,34.716062,-82.239766,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,SIMPSONVILLE,GREENVILLE COUNTY,29681,SC,45045,03050109,030501090501,450450030111026,03,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,3718100091,110070295765,ETC HENDERSON INC,601 WAKEFIELD AVE,,HENDERSON,VANCE COUNTY,37181,NC,NORTH CAROLINA,,27536,,,,,,04,,PERMANENTLY CLOSED,V,,ETC HENDERSON,601 WAKEFIELD AVE,601,WAKEFIELD AVE,WAKEFIELD,,,,AVE,27536,NC,HENDERSON,VANCE COUNTY,37181,US,"601 WAKEFIELD AVE, HENDERSON, NC  27536 US",,,27-SEP-18,13-JAN-21,CURBANO,,,,,,,Y,,39579390,FRS,110070295765,36.330477,-78.422073,EPA_SLT,NAD83,INTERPOLATION-PHOTO,CENTER OF FACILITY,,100,835,835,HENDERSON,VANCE COUNTY,27536,NC,37181,03010102,,371819605005007,01,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,5106300004,110008055068,HOLLINGSWORTH & VOSE,289 PARKVIEW RD.,,FLOYD,FLOYD,51063,VA,VIRGINIA,UNITED STATES,24091-4180,N,,N,,2,03,STATIONARY,OPERATING,V,,HOLLINGSWORTH AND VOSE,289 PARKVIEW RD,289,PARKVIEW RD,PARKVIEW,,,,RD,24091,VA,FLOYD,FLOYD COUNTY,51063,US,"289 PARKVIEW RD, FLOYD, VA  24091 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,30843343,E-PLAN,FATR2012LDSTFF935100K,36.923356,-80.31989,E-PLAN,NAD83,GPS CODE (PSEUDO RANGE) PRECISE POSITION,PLANT ENTRANCE (FREIGHT),,,,13,FLOYD,FLOYD COUNTY,24091,VA,51063,05050001,050500011604,510639201013173,09,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,2716300065,110000423667,3M COTTAGE GROVE,10746 INNOVATION RD,,COTTAGE GROVE,WASHINGTON,27163,MN,MINNESOTA,UNITED STATES,55016,N,,N,,54,05,STATIONARY,PERMANENTLY CLOSED,V,,3M CTG GRV,10746 INNOVATION RD,10746,INNOVATION RD,INNOVATION,,,,RD,55016,MN,COTTAGE GROVE,WASHINGTON COUNTY,27163,US,"10746 INNOVATION RD, COTTAGE GROVE, MN  55016 US",REGULAR URBAN,14-JAN-17,01-MAR-00,27-JUL-20,REFRESH,,N,Y,NAME MISMATCH -EIS - 6771911,N,,Y,,32021523,TRIS,55016MCHMLHIGHW,44.789444,-92.908333,FRS-TRIS,NAD83,INTERPOLATION-PHOTO,ADMINISTRATIVE BUILDING,,24000,25,25,COTTAGE GROVE,WASHINGTON COUNTY,55016,MN,27163,07010206,,271630714003100,02,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,4505900075,110002189186,FIBERWEB INC,100 ISO PARKWAY,,GRAY COURT,LAURENS,45059,SC,SOUTH CAROLINA,UNITED STATES,29645-4856,N,,N,,US,04,STATIONARY,PERMANENTLY CLOSED,V,,FIBERWEB,100 ISO PKY,100,ISO PKY,ISO,,,,PKY,29645,SC,GRAY COURT,LAURENS COUNTY,45059,US,"100 ISO PKY, GRAY COURT, SC  29645 US",REGULAR URBAN,,01-MAR-00,09-JAN-15,REFRESH,,N,,,,,Y,,30208136,FRS,110002189186,34.616193,-82.124372,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,GRAY COURT,LAURENS COUNTY,29645,SC,45059,03050109,030501090502,450599201031028,03,,,,,,
"313230",PRIMARY,OSHA-OIS,NONWOVEN FABRIC MILLS.,OSHA-OIS,337086193,110012255781,NATIONAL CONVERTING & PACKAGING,2708 NE MAIN ST,,ENNIS,ELLIS,48139,TX,TEXAS,UNITED STATES,75119,N,,N,,04,06,STATIONARY,,V,,NATL CONVERTING AND PKG,2708 NE MAIN ST,2708,NE MAIN ST,MAIN,NE,,,ST,75119,TX,ENNIS,ELLIS COUNTY,48139,US,"2708 NE MAIN ST, ENNIS, TX  75119 US",REGULAR URBAN,,01-MAR-00,22-JUL-14,REFRESH,,N,,,,,Y,,36088624,FRS,110012255781,32.34983,-96.64137,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,ENNIS,ELLIS COUNTY,75119,TX,48139,12030109,,481390616001010,06,N,Dallas-Fort Worth Area,,,,Dallas-Fort Worth
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,2812100102,110001473682,JOHNS MANVILLE CORPORATION,286 CARRIER BOULEVARD,,RICHLAND,RANKIN,28121,MS,MISSISSIPPI,UNITED STATES,39218-9452,N,,N,,,04,STATIONARY,OPERATING,V,,JOHNS MANVILLE,286 CARRIER BLVD,286,CARRIER BLVD,CARRIER,,,,BLVD,39218,MS,RICHLAND,RANKIN COUNTY,28121,US,"286 CARRIER BLVD, RICHLAND, MS  39218 US",REGULAR URBAN,,01-MAR-00,07-OCT-16,KAVUISYA,,N,,,N,,Y,,37360630,NPDES,MSR001741,32.264611,-90.168417,ICIS,NAD83,GPS - UNSPECIFIED,ENTRANCE POINT OF A FACILITY OR STATION,,,30,30,RICHLAND,RANKIN COUNTY,39218,MS,28121,03180002,,281210204021008,03,,,,,,
"313230",PRIMARY,MS-ENSITE,NONWOVEN FABRIC MILLS.,MS-ENSITE,254,110010569526,"KIMBERLY CLARK CORPORATION, CORINTH MILL",3461 COUNTY ROAD 100,,CORINTH,ALCORN,28003,MS,MISSISSIPPI,UNITED STATES,38834-1379,N,,N,,,04,STATIONARY,,V,,KIMBERLY CLARK CORINTH MILL,3461 COUNTY ROAD 100,3461,COUNTY ROAD 100,COUNTY ROAD 100,,,,,38834,MS,CORINTH,ALCORN COUNTY,28003,US,"3461 COUNTY ROAD 100, CORINTH, MS  38834 US","REGULAR URBAN, HWY",14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,,,,N,,Y,,37360526,NPDES,MSR001284,34.947506,-88.446964,ICIS,NAD83,GPS - UNSPECIFIED,ENTRANCE POINT OF A FACILITY OR STATION,,,10,10,CORINTH,ALCORN COUNTY,38834,MS,28003,06040001,,280039501003008,01,,,,,,
"313230",PRIMARY,TRI REPORTING FORM,NONWOVEN FABRIC MILLS.,TRIS,17837VRTCDRT15N,110001113786,BB NONWOVENS SIMPSONVILLE INC,HAFER AND ROUTE 15,,LEWISBURG,UNION,42119,PA,PENNSYLVANIA,UNITED STATES,178370020,N,,N,,4,03,STATIONARY,ACTIVE,V,,BB NONWOVENS SIMPSONVILLE,,,,,,,,,17837,PA,LEWISBURG,UNION COUNTY,42119,US,,DIRECTION,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,33324241,NPDES,PAR134802,40.991674,-76.880217,ICIS,NAD83,INTERPOLATION-MAP,CENTER OF A FACILITY OR STATION,,,300,300,LEWISBURG,UNION COUNTY,17837,PA,42119,02050206,,421190905024022,10,,,,,,
"313230",PRIMARY,TRI REPORTING FORM,NONWOVEN FABRIC MILLS.,TRIS,03842FSSMN380LA,110000884017,"FOSS MANUFACTURING COMPANY, LLC",11 MERRILL INDUSTRIAL DRIVE,,HAMPTON,ROCKINGHAM,33015,NH,NEW HAMPSHIRE,UNITED STATES,03842-2222,N,,N,,,01,STATIONARY,ACTIVE,V,,FOSS MFG,11 MERRILL INDUSTRIAL DR,11,MERRILL INDUSTRIAL DR,MERRILL INDUSTRIAL,,,,DR,03842,NH,HAMPTON,ROCKINGHAM COUNTY,33015,US,"11 MERRILL INDUSTRIAL DR, HAMPTON, NH  03842 US",,,01-MAR-00,07-MAY-20,EKIM,,,Y,NAME MISMATCH -NPDES - NHR053211,N,,Y,,30851533,E-PLAN,FATR2012LDSTGZ106775QH,42.945699,-70.845662,E-PLAN,NAD83,GPS CODE (PSEUDO RANGE) PRECISE POSITION,ADMINISTRATIVE BUILDING,,,,13,HAMPTON,ROCKINGHAM COUNTY,03842,NH,33015,01060003,010600031003,330150650014029,01,,Boston-Manchester-Portsmouth (SE) Area,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,3301700020,110002465323,LYDALL FILTRATION/SEPARATION GROUP,134 CHESTNUT HILL RD,,ROCHESTER,STRAFFORD,33017,NH,NEW HAMPSHIRE,UNITED STATES,03867,N,,N,,,01,STATIONARY,OPERATING,V,,LYDALL FILTRATION SEPARATION GRP,134 CHESTNUT HILL RD,134,CHESTNUT HILL RD,CHESTNUT HILL,,,,RD,03867,NH,ROCHESTER,STRAFFORD COUNTY,33017,US,"134 CHESTNUT HILL RD, ROCHESTER, NH  03867 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,DSMITH04,,N,Y,NAME MISMATCH -EIS - 9362511,N,,Y,,24026083,FRS,110002465323,43.325623,-70.992515,FRS-US,NAD83,,,,,,17472,ROCHESTER,STRAFFORD COUNTY,03867,NH,33017,01060003,010600030603,330170842001031,01,,Boston-Manchester-Portsmouth (SE) Area,,,,
"313230",PRIMARY,ICIS,NONWOVEN FABRIC MILLS.,AIR,SC00015200138,110070616709,FIBERTEX NONWOVENS CORP,100 ISO PKWY,,GRAY COURT,,SC059,SC,,,29645,,,,,,04,STATIONARY,OPERATING,mO,,FIBERTEX NONWOVENS CORPRT,100 ISO PKWY,100,ISO PKWY,ISO,,,,PKWY,29645,SC,GRAY COURT,LAURENS COUNTY,45059,US,"100 ISO PKWY, GRAY COURT, SC  29645 US",,25-SEP-19,04-OCT-19,,REFRESH,,N,,,N,,Y,,38383023,FRS,110070616709,34.616193,-82.124372,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,GRAY COURT,LAURENS COUNTY,29645,SC,45059,03050109,,450599201031028,03,,,,,,
"313230",PRIMARY,EIS,NONWOVEN FABRIC MILLS.,EIS,2988111,110000456792,TAMKO ROOFING PRODS  INC,2705 N. KAUFMAN ST.,,ENNIS,ELLIS,48139,TX,TEXAS,UNITED STATES,75119,N,,N,,,06,STATIONARY,OPERATING,V,,TAMKO ROOF PROD,2705 N KAUFMAN ST,2705,N KAUFMAN ST,KAUFMAN,N,,,ST,75119,TX,ENNIS,ELLIS COUNTY,48139,US,"2705 N KAUFMAN ST, ENNIS, TX  75119 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,32031618,TRIS,75119MNVLL2705N,32.35477,-96.633,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,ENNIS,ELLIS COUNTY,75119,TX,48139,12030105,,481390616002040,06,N,Dallas-Fort Worth Area,,,,Dallas-Fort Worth
"313230",UNKNOWN,MA-EPICS,NONWOVEN FABRIC MILLS.,MA-EPICS,53920,110001952343,DELAWARE VALLEY CORP,500 BROADWAY ST.,,LAWRENCE,ESSEX,25009,MA,MASSACHUSETTS,UNITED STATES,01841-3002,N,,N,,,01,STATIONARY,,V,,DE VLY CORPRT,500 BROADWAY,500,BROADWAY,BROADWAY,,,,,01841,MA,LAWRENCE,ESSEX COUNTY,25009,US,"500 BROADWAY, LAWRENCE, MA  01841 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,,,,,EJB,Y,,31844353,FRS,110001952343,42.714873,-71.176356,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,LAWRENCE,ESSEX COUNTY,01841,MA,25009,01070006,,250092511003002,03,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,5104100504,110006458494,E I DUPONT DE NEMOURS AND CO - HMT PILOT PLANT,13751 JEFFERSON DAVIS HIGHWAY,,CHESTER,CHESTERFIELD,51041,VA,VIRGINIA,UNITED STATES,23831-5342,N,,N,,5,03,STATIONARY,OPERATING,V,,E 1ST DUPONT DE NEMOURS & HMT PILOT PLT,13751 JEFFERSON DAVIS HWY,13751,JEFFERSON DAVIS HWY,JEFFERSON DAVIS,,,,HWY,23831,VA,CHESTER,CHESTERFIELD COUNTY,51041,US,"13751 JEFFERSON DAVIS HWY, CHESTER, VA  23831 US",REGULAR URBAN,,01-MAR-00,07-OCT-16,REFRESH,,N,Y,NAME MISMATCH -AIR - VA0000005104100504,N,,Y,,29952246,FRS,110006458494,37.33813,-77.40829,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,CHESTER,CHESTERFIELD COUNTY,23831,VA,51041,02080207,020802071002,510411005053043,04,,Richmond-Petersburg Area,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,1203300108,110000362474,"CEREX ADVANCED FABRICS, INC.",610 CHEMSTRAND RD.,,CANTONMENT,ESCAMBIA,12033,FL,FLORIDA,UNITED STATES,32533,N,,N,,NW,04,STATIONARY,OPERATING,V,,CEREX ADVNCD FABRICS,610 CHEMSTRAND RD,610,CHEMSTRAND RD,CHEMSTRAND,,,,RD,32533,FL,CANTONMENT,ESCAMBIA COUNTY,12033,US,"610 CHEMSTRAND RD, CANTONMENT, FL  32533 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,35676804,FRS,110000362474,30.59061,-87.2606,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,CANTONMENT,ESCAMBIA COUNTY,32533,FL,12033,03140305,,120330036141043,01,,,,,,
"313230",SECONDARY,NJ-NJEMS,NONWOVEN FABRIC MILLS.,NJ-NJEMS,76592,110004187647,GAVIN ELECTRONICS,645 HOWARD AVE,,SOMERSET,SOMERSET,34035,NJ,NEW JERSEY,UNITED STATES,088731109,N,,N,,NO,02,STATIONARY,,V,,GAVIN ELEC,645 HOWARD AVE,645,HOWARD AVE,HOWARD,,,,AVE,08873,NJ,SOMERSET,SOMERSET COUNTY,34035,US,"645 HOWARD AVE, SOMERSET, NJ  08873 US",REGULAR URBAN,,01-MAR-00,09-AUG-10,REFRESH,,,,,,,Y,,35749843,FRS,110004187647,40.54412,-74.54212,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,SOMERSET,SOMERSET COUNTY,08873,NJ,34035,02030105,,340350535011049,12,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"313230",SECONDARY,MS-ENSITE,NONWOVEN FABRIC MILLS.,MS-ENSITE,1646,110000741430,IPC CORINTH DIVISION INCORPORATED,HARPER ROAD,,CORINTH,ALCORN,28003,MS,MISSISSIPPI,USA,388340957,N,,,,,04,,,V,,IPC CORINTH DIV,398 HARPER RD,398,HARPER RD,HARPER,,,,RD,38834,MS,CORINTH,ALCORN COUNTY,28003,US,"398 HARPER RD, CORINTH, MS  38834 US",IRREGULAR,,01-MAR-00,16-SEP-02,TIGERBEE,,,Y,NAME MISMATCH -EIS - 8384711,N,,Y,,32008793,TRIS,38834PCCRNGOLDI,34.908583,-88.528472,FRS-TRIS,NAD83,GPS - UNSPECIFIED,ENTRANCE POINT OF A FACILITY OR STATION,,,1,5,CORINTH,ALCORN COUNTY,38834,MS,28003,08010207,,280039505003037,01,,,,,,
"313230",PRIMARY,AIRS/AFS,NONWOVEN FABRIC MILLS.,AIRS/AFS,3715700022,110039005448,BEACON MANUF,724 RIVERSIDE DR AND AIKEN RD,,EDEN,ROCKINGHAM,37157,NC,NORTH CAROLINA,UNITED STATES,27288-2634,N,,N,,,04,STATIONARY,PERMANENTLY CLOSED,V,,BEACON MFG,199 W AIKEN RD,199,W AIKEN RD,AIKEN,W,,,RD,27288,NC,EDEN,ROCKINGHAM COUNTY,37157,US,"199 W AIKEN RD, EDEN, NC  27288 US",DIRECTION,,01-JUL-09,11-FEB-16,JACK_BURFORD,,N,,,,,Y,,31998973,TRIS,27288NNWVNRIVER,36.52067,-79.7546,FRS-TRIS,NAD83,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,,,100,100,EDEN,ROCKINGHAM COUNTY,27288,NC,37157,03010103,,371570404002019,06,,,,,,
"313230",PRIMARY,ME-EFIS,NONWOVEN FABRIC MILLS.,ME-EFIS,FN000000011012667662,110038379064,FORMED FIBER TECHNOLOGIES,125 ALLIED ROAD,,AUBURN,ANDROSCOGGIN,23001,ME,MAINE,UNITED STATES,04210-4001,N,,N,,00,01,STATIONARY,,V,NONWOVEN CAR TRUNK LINERS,FORMED FIBR TECH,125 ALLIED RD,125,ALLIED RD,ALLIED,,,,RD,04210,ME,AUBURN,ANDROSCOGGIN COUNTY,23001,US,"125 ALLIED RD, AUBURN, ME  04210 US",REGULAR URBAN,14-JAN-17,20-MAY-09,01-JUN-17,KBLUMBER,,N,Y,NAME MISMATCH -EIS - 5664811,N,EJI,Y,,23235790,ME-EFIS,FN000000011012667662,44.03582,-70.263234,ME-EFIS,NAD83,GPS - UNSPECIFIED,PLANT ENTRANCE (GENERAL),,,10,10,AUBURN,ANDROSCOGGIN COUNTY,04210,ME,23001,01060001,010600010201,230010106002030,02,,,,,,
