"","FACILITYID","NAME","POPULATION","TYPE","SECURELVL","URBAN","STATE","REGION","PFAS_ID_COLUMN","PFAS_NAME","PFAS_INDUSTRY","PFAS_SOURCE","PFAS_LEVEL","LATITUDE","LONGITUDE"
"342","10006539","GUAM YOUTH CORRECTIONAL FACILITY",NA,"STATE","JUVENILE","RURAL","GU","OUTLYING",1826,"Korean Air Crash Site","Military Installment","Unknown",2940,13.4506894296774,144.797854706456
"343","10006539","GUAM YOUTH CORRECTIONAL FACILITY",NA,"STATE","JUVENILE","RURAL","GU","OUTLYING",1832,"Contaminated Well Site","Other","Unknown",3390,13.4506894296774,144.797854706456
"344","10000559","DENVER COUNTY JAIL",NA,"COUNTY","MAXIMUM","URBAN","CO","MOUNTAIN",59,"Former Lowry Air Force Base","Military Installment","Firefighting foam used at former Lowry Air Force Base",344,39.7673540081369,-104.863757682038
"345","10000559","DENVER COUNTY JAIL",NA,"COUNTY","MAXIMUM","URBAN","CO","MOUNTAIN",60,"Buckley Air Force Base","Military Installment","Firefighting foam used at Buckley Air Force Base",299000,39.7673540081369,-104.863757682038
"346","10003661","HENDERSON COUNTY DETENTION CENTER",567,"COUNTY","NOT AVAILABLE","URBAN","KY","EAST SOUTH CENTRAL",1836,"Shamrock Technologies Industrial Park Dr","Industrial Facilities","PTFE (Teflon) recycling",NA,37.8123711070526,-87.6254991585929
"347","10000560","DENVER RECEPTION AND DIAGNOSTIC CENTER",560,"STATE","MAXIMUM","URBAN","CO","MOUNTAIN",59,"Former Lowry Air Force Base","Military Installment","Firefighting foam used at former Lowry Air Force Base",344,39.7667771586598,-104.860802557829
"348","10000560","DENVER RECEPTION AND DIAGNOSTIC CENTER",560,"STATE","MAXIMUM","URBAN","CO","MOUNTAIN",60,"Buckley Air Force Base","Military Installment","Firefighting foam used at Buckley Air Force Base",299000,39.7667771586598,-104.860802557829
"349","10000385","HAMILTON CORRECTIONAL INSTITUTION",906,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",1537,"Jasper Laundry and Dry Cleaner","Industrial Facilities","Unknown",355,30.5022260914289,-82.9615417579865
"350","10005261","HERLONG FCI CAMP",107,"FEDERAL","MINIMUM","RURAL","CA","PACIFIC",1275,"Sierra Army Depot","Military Installment","Unknown",221,40.153008417371,-120.153899942234
"351","10000384","HAMILTON CORRECTIONAL INSTITUTION ANNEX",1305,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",1537,"Jasper Laundry and Dry Cleaner","Industrial Facilities","Unknown",355,30.5035556400649,-82.967421908064
"352","10000058","LARAMIE COUNTY JAIL",153,"COUNTY","NOT AVAILABLE","URBAN","WY","MOUNTAIN",337,"F.E. Warren Air Force Base","Military Installment","Firefighting foam used at FE Warren Air Force Base",147000,41.1347820407559,-104.820129169346
"353","10000058","LARAMIE COUNTY JAIL",153,"COUNTY","NOT AVAILABLE","URBAN","WY","MOUNTAIN",338,"Cheyenne Regional Airport","Military Installment","Firefighting foam used at Cheyenne Air National Guard Base / Cheyenne Municipal Airport",94400,41.1347820407559,-104.820129169346
"354","10000058","LARAMIE COUNTY JAIL",153,"COUNTY","NOT AVAILABLE","URBAN","WY","MOUNTAIN",1825,"Cheyenne Air National Guard Base","Military Installment","Unknown",122440,41.1347820407559,-104.820129169346
"355","10000444","TOMOKA CORRECTIONAL INSTITUTION",1225,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",1559,"Volusia County Fire Rescue Training Center","Industrial Facilities","Unknown",34000,29.1515709391731,-81.1572681288435
"356","10003173","SCHENECTADY COUNTY CORRECTIONAL FACILITY",289,"COUNTY","NOT AVAILABLE","URBAN","NY","MID ATLANTIC",1731,"Schenectady Air National Guard Base","Military Installment","Unknown",8180,42.8099346832853,-73.9402754274293
"357","10001218","RED EAGLE COMMUNITY WORK CENTER",333,"STATE","MINIMUM","RURAL","AL","EAST SOUTH CENTRAL",6,"Maxwell-Gunter Air Force Base","Military Installment","Firefighting foam used at Maxwell-Gunter Air Force Base",540637,32.4655943935916,-86.2369042221656
"358","10000440","MARION CORRECTIONAL INSTITUTION",1366,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",1280,"Ocala Readiness Center","Military Installment","Unknown",27,29.3081008934493,-82.1750238513205
"359","10003633","PENOBSCOT COUNTY JAIL",187,"COUNTY","MAXIMUM","URBAN","ME","NEW ENGLAND",107,"Bangor Air National Guard Base","Military Installment","Firefighting foam used at Bangor ANGB / Bangor International Airport",41861,44.8023008959857,-68.7729117659836
"360","10003633","PENOBSCOT COUNTY JAIL",187,"COUNTY","MAXIMUM","URBAN","ME","NEW ENGLAND",1286,"Bangor Training Site","Military Installment","Unknown",55,44.8023008959857,-68.7729117659836
"361","10001938","MOUNTAIN VIEW CORRECTIONAL FACILITY",NA,"STATE","MEDIUM","RURAL","ME","NEW ENGLAND",399,"Mountain View Correctional Facility","Other","Unknown",101000,45.0925204614149,-69.0944497008165
"362","10000547","SOUTH FLORIDA RECEPTION CENTER",960,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",1526,"City of Miami Fire Rescue Training Center","Industrial Facilities","Unknown",54,25.8058765592887,-80.4263871147537
"363","10000548","SOUTH FLORIDA RECEPTION CENTER, SOUTH UNIT",629,"STATE","CLOSE","URBAN","FL","SOUTH ATLANTIC",1526,"City of Miami Fire Rescue Training Center","Industrial Facilities","Unknown",54,25.7991910926652,-80.4260865761656
"364","10006300","CHASE FIELD WILDERNESS UNIT",414,"STATE","MINIMUM","RURAL","TX","WEST SOUTH CENTRAL",1767,"Chase Field Naval Air Station","Military Installment","Unknown",9330,28.3746509455352,-97.6612653933321
"365","10000790","SAN QUENTIN STATE PRISON (SQ)",3989,"STATE","MAXIMUM","URBAN","CA","PACIFIC",39,"Naval Station Treasure Island","Military Installment","Firefighting foam used at Naval Station Treasure Island",10750,37.9400398395344,-122.490366573124
"366","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",906,"Bob Hope","Major Airports (FAA Part 139)","Unknown",669800,34.1834463891845,-118.308457162798
"367","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",911,"Bradley Landfill & Recycling","Industrial Facilities","Unknown",189,34.1834463891845,-118.308457162798
"368","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",920,"Burbank Landfill","Industrial Facilities","Unknown",2158,34.1834463891845,-118.308457162798
"369","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",967,"Hewitt Landfill","Industrial Facilities","Unknown",3548,34.1834463891845,-118.308457162798
"370","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",1038,"Penrose Landfill","Industrial Facilities","Unknown",125,34.1834463891845,-118.308457162798
"371","10002352","BURBANK CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",1085,"Tujunga Remediation Project","Wastewater Treatment Plants","Unknown",8,34.1834463891845,-118.308457162798
"372","10006570","PASSAGES WOMEN'S COMMUNITY CORRECTIONAL FACILITY",124,"MULTI","NOT AVAILABLE","URBAN","MT","MOUNTAIN",1305,"Billings Field Maintenance Shop 06","Military Installment","Unknown",6,45.7721087772227,-108.492804740653
"373","10002221","CHEYENNE MOUNTAIN RE-ENTRY CENTER",677,"STATE","MEDIUM","URBAN","CO","MOUNTAIN",56,"Peterson Air Force Base","Military Installment","Firefighting foam used at Peterson Air Force Base and Colorado Springs Airport ",104000,38.7829581374274,-104.775397054201
"374","10006497","SEAL BEACH DETENTION CENTER",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",1048,"Puente Hills Landfill","Industrial Facilities","Unknown",245,33.7527098407779,-118.087760639737
"375","10000927","MACDOUGALL-WALKER CORRECTIONAL INSTITUTION",1853,"STATE","MAXIMUM","URBAN","CT","NEW ENGLAND",61,"Bradley Air National Guard Base","Military Installment","Firefighting foam used at Bradley International Airport, including a Foam spill on June 8, 2019 resulting from a fire suppression system malfunction. (Hladky - Hartford Courant - 7.17.19)",518,41.9504803312413,-72.6367467908035
"376","10000927","MACDOUGALL-WALKER CORRECTIONAL INSTITUTION",1853,"STATE","MAXIMUM","URBAN","CT","NEW ENGLAND",1479,"Bradley International Airport","Major Airports (FAA Part 139)","700-800 gallons of PFAS firefighting foam was used at a crash fire. The June 2019 spill involved tens of thousands of gallons of the potentially toxic foam.",10000,41.9504803312413,-72.6367467908035
"377","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",451,"Arted Chrome Plating","Industrial Facilities","Electroplating",69,42.3364648674782,-83.0420031671303
"378","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",467,"Domestic Uniform Rental","Industrial Facilities","Metal finishing",70,42.3364648674782,-83.0420031671303
"379","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",468,"Dynamic Metal Finishing","Industrial Facilities","Metal finishing",10,42.3364648674782,-83.0420031671303
"380","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",471,"EQ Detroit dba US Ecology","Industrial Facilities","Centralized waste treatment",710,42.3364648674782,-83.0420031671303
"381","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",476,"G2O Energy","Industrial Facilities","Unknown",10,42.3364648674782,-83.0420031671303
"382","10001379","THE ANDREW C. BAIRD DETENTION FACILITY-DIVISION I",2308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",480,"Henry Ford Hospital","Industrial Facilities","Unknown",9,42.3364648674782,-83.0420031671303
"383","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",451,"Arted Chrome Plating","Industrial Facilities","Electroplating",69,42.3367236240151,-83.043208156582
"384","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",467,"Domestic Uniform Rental","Industrial Facilities","Metal finishing",70,42.3367236240151,-83.043208156582
"385","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",468,"Dynamic Metal Finishing","Industrial Facilities","Metal finishing",10,42.3367236240151,-83.043208156582
"386","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",471,"EQ Detroit dba US Ecology","Industrial Facilities","Centralized waste treatment",710,42.3367236240151,-83.043208156582
"387","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",476,"G2O Energy","Industrial Facilities","Unknown",10,42.3367236240151,-83.043208156582
"388","10001378","THE OLD WAYNE COUNTY JAIL-DIVISION II",1900,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",480,"Henry Ford Hospital","Industrial Facilities","Unknown",9,42.3367236240151,-83.043208156582
"389","10001381","WILLIAM DICKERSON DETENTION FACILITY-DIVISION III",1308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",460,"Dana Container Tank Cleaning Division","Industrial Facilities","Transportation equipment cleaning",420,42.3894181176281,-83.0463320534082
"390","10001381","WILLIAM DICKERSON DETENTION FACILITY-DIVISION III",1308,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",502,"US Ecology Michigan","Industrial Facilities","Centralized waste treatment",30,42.3894181176281,-83.0463320534082
"391","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",451,"Arted Chrome Plating","Industrial Facilities","Electroplating",69,42.3370426877656,-83.0406764731038
"392","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",467,"Domestic Uniform Rental","Industrial Facilities","Metal finishing",70,42.3370426877656,-83.0406764731038
"393","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",468,"Dynamic Metal Finishing","Industrial Facilities","Metal finishing",10,42.3370426877656,-83.0406764731038
"394","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",471,"EQ Detroit dba US Ecology","Industrial Facilities","Centralized waste treatment",710,42.3370426877656,-83.0406764731038
"395","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",476,"G2O Energy","Industrial Facilities","Unknown",10,42.3370426877656,-83.0406764731038
"396","10001380","WAYNE COUNTY JUVENILE DETENTION FACILITY",160,"COUNTY","JUVENILE","URBAN","MI","EAST NORTH CENTRAL",480,"Henry Ford Hospital","Industrial Facilities","Unknown",9,42.3370426877656,-83.0406764731038
"397","10000933","YORK CORRECTIONAL INSTITUTION",973,"STATE","MAXIMUM","URBAN","CT","NEW ENGLAND",1277,"Stone Ranch Military Reservation","Military Installment","Unknown",5,41.3230817891121,-72.2375418787243
"398","10000772","HERLONG FCI",898,"FEDERAL","MEDIUM","RURAL","CA","PACIFIC",1275,"Sierra Army Depot","Military Installment","Unknown",221,40.1511923756379,-120.166192051594
"399","10000834","CENTRAL DETENTION CENTER",805,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",54,"Norton Air Force Base","Military Installment","Firefighting foam used at the former Norton Air Force Base",22,34.1024261669857,-117.273450826872
"400","10006802","BECKER COUNTY MINIMUM SECURITY FACILITY",26,"COUNTY","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",1376,"Becker County Landfill","Industrial Facilities","Unknown",3380,46.8164347558116,-95.8360088203793
"401","10006227","CAMP ROUTH",NA,"COUNTY","JUVENILE","RURAL","CA","PACIFIC",996,"Lopez Canyon Landfill","Industrial Facilities","Unknown",52,34.2895678016882,-118.288789027979
"402","10006230","TRANSITIONAL FACILITIES",0,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",878,"3rd Ave Landfill","Industrial Facilities","Unknown",2,37.4931203563241,-122.220757886959
"403","10006230","TRANSITIONAL FACILITIES",0,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",915,"Brisbane Class II Landfill","Industrial Facilities","Unknown",1568,37.4931203563241,-122.220757886959
"404","10006230","TRANSITIONAL FACILITIES",0,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",969,"Highway 237 Landfill","Industrial Facilities","Unknown",4472,37.4931203563241,-122.220757886959
"405","10006230","TRANSITIONAL FACILITIES",0,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1004,"Marsh Road Landfill","Industrial Facilities","Unknown",1907,37.4931203563241,-122.220757886959
"406","10006230","TRANSITIONAL FACILITIES",0,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1098,"Zanker Road Class III Landfill","Industrial Facilities","Unknown",148,37.4931203563241,-122.220757886959
"407","10005368","LAPD METROPOLITAN DETENTION CENTER",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.052080270211,-118.240951745586
"408","10005369","LAPD FOOTHILL AREA JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",920,"Burbank Landfill","Industrial Facilities","Unknown",2158,34.2530086654866,-118.410494834303
"409","10005371","LAPD VALLEY JAIL SECTION",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",911,"Bradley Landfill & Recycling","Industrial Facilities","Unknown",189,34.1836950974109,-118.445236064451
"410","10005371","LAPD VALLEY JAIL SECTION",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",920,"Burbank Landfill","Industrial Facilities","Unknown",2158,34.1836950974109,-118.445236064451
"411","10005371","LAPD VALLEY JAIL SECTION",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",1038,"Penrose Landfill","Industrial Facilities","Unknown",125,34.1836950974109,-118.445236064451
"412","10005371","LAPD VALLEY JAIL SECTION",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",1085,"Tujunga Remediation Project","Wastewater Treatment Plants","Unknown",8,34.1836950974109,-118.445236064451
"413","10005110","PROYECTO MODELO DE REHAB - JUANA DIAZ",NA,"STATE","NOT AVAILABLE","RURAL","PR","OUTLYING",1344,"Fort Allen Training Area","Military Installment","Unknown",19,18.0009614164551,-66.5102663416893
"414","10002260","BAYLOR WOMEN'S CORRECTIONAL INSTITUTION",394,"STATE","MAXIMUM","URBAN","DE","SOUTH ATLANTIC",66,"New Castle Air National Guard Base","Military Installment","Firefighting foam used at New Castle ANGB and New Castle County Airport ",70848,39.7039322009636,-75.5812577155875
"415","10000871","MCC SAN DIEGO",949,"FEDERAL","MAXIMUM","URBAN","CA","PACIFIC",890,"Balboa Park Landfill","Industrial Facilities","Unknown",191,32.7139144924739,-117.166092830754
"416","10000871","MCC SAN DIEGO",949,"FEDERAL","MAXIMUM","URBAN","CA","PACIFIC",1036,"Paradise Hills Park Landfill","Industrial Facilities","Unknown",195,32.7139144924739,-117.166092830754
"417","10006387","HAZEL D. PLANT WOMENS TREATMENT FACILITY",92,"STATE","NOT AVAILABLE","URBAN","DE","SOUTH ATLANTIC",66,"New Castle Air National Guard Base","Military Installment","Firefighting foam used at New Castle ANGB and New Castle County Airport ",70848,39.7024509515663,-75.5829354388795
"418","10003595","MARTINSBURG CORRECTIONAL CENTER",121,"STATE","MEDIUM","URBAN","WV","SOUTH ATLANTIC",331,"Shepherd Field Air National Guard Base","Military Installment","Firefighting foam used at Shepherd Field Air National Guard Base /  Eastern West Virginia Regional Airport",160162,39.4347514734253,-77.9566976494228
"419","10000561","DENVER WOMENS CORRECTIONAL FACILITY",970,"STATE","MAXIMUM","URBAN","CO","MOUNTAIN",59,"Former Lowry Air Force Base","Military Installment","Firefighting foam used at former Lowry Air Force Base",344,39.7651022576771,-104.860784014637
"420","10000561","DENVER WOMENS CORRECTIONAL FACILITY",970,"STATE","MAXIMUM","URBAN","CO","MOUNTAIN",60,"Buckley Air Force Base","Military Installment","Firefighting foam used at Buckley Air Force Base",299000,39.7651022576771,-104.860784014637
"421","10000864","USP LOMPOC",947,"FEDERAL","MEDIUM","URBAN","CA","PACIFIC",994,"Lompoc Solid Waste Disp Site","Industrial Facilities","Unknown",159,34.6791874576184,-120.505480123313
"422","10000347","ESCAMBIA REGIONAL JUVENILE DETENTION CENTER",NA,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1495,"Beggs Lane","Industrial Facilities","Unknown",NA,30.4424928283276,-87.2369656369038
"423","10000778","SACRAMENTO COUNTY MAIN JAIL",1917,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",47,"Mather Air Force Base","Military Installment","Firefighting foam used at Former Mather Air Force Base",910000,38.5829873685743,-121.497490307413
"424","10000778","SACRAMENTO COUNTY MAIN JAIL",1917,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",877,"28th Street Landfill","Industrial Facilities","Unknown",127,38.5829873685743,-121.497490307413
"425","10000778","SACRAMENTO COUNTY MAIN JAIL",1917,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",939,"Dellar Landfill","Industrial Facilities","Unknown",606,38.5829873685743,-121.497490307413
"426","10000778","SACRAMENTO COUNTY MAIN JAIL",1917,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",950,"Elvas Quarry Landfill","Industrial Facilities","Unknown",320400,38.5829873685743,-121.497490307413
"427","10000778","SACRAMENTO COUNTY MAIN JAIL",1917,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",977,"Inactive Rancho Cordova Test Site - Mcdonnell Douglas","Industrial Facilities","Unknown",41,38.5829873685743,-121.497490307413
"428","10000435","MARION REGIONAL JUVENILE DETENTION CENTER",29,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1280,"Ocala Readiness Center","Military Installment","Unknown",27,29.1963717731168,-82.1744548528355
"429","10004591","CYPRESS CREEK JUVENILE OFFENDER CC",71,"STATE","JUVENILE","RURAL","FL","SOUTH ATLANTIC",1524,"Citrus County Sheriff’s Department Training Facility","Industrial Facilities","Unknown",11000,28.8452368522519,-82.4812012314121
"430","10000350","ESCAMBIA BOYS BASE",18,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1700,"Corry Station","Military Installment","Unknown",2900,30.4061095585123,-87.2934976493238
"431","10006707","SACRAMENTO COUNTY YOUTH DETENTION FACILITY",NA,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",47,"Mather Air Force Base","Military Installment","Firefighting foam used at Former Mather Air Force Base",910000,38.5460422483163,-121.340590849412
"432","10006707","SACRAMENTO COUNTY YOUTH DETENTION FACILITY",NA,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",977,"Inactive Rancho Cordova Test Site - Mcdonnell Douglas","Industrial Facilities","Unknown",41,38.5460422483163,-121.340590849412
"433","10005400","PULASKI COUNTY SHERIFF'S DEPARTMENT",61,"COUNTY","NOT AVAILABLE","URBAN","MO","WEST NORTH CENTRAL",1634,"Fort Leonard Wood","Military Installment","Unknown",6,37.8291735406826,-92.2010044238444
"434","10006212","HARRISON COUNTY COMMUNITY WORK CENTER",57,"STATE","MINIMUM","URBAN","MS","EAST SOUTH CENTRAL",203,"Gulfport Naval Construction Battalion Center","Military Installment","Firefighting foam used at Gulfport Naval Construction Battalion Center",798,30.3979264631055,-89.0680701600965
"435","10006212","HARRISON COUNTY COMMUNITY WORK CENTER",57,"STATE","MINIMUM","URBAN","MS","EAST SOUTH CENTRAL",204,"Gulfport Combat Readiness Training Center","Military Installment","Firefighting foam used at Gulfport Regional Airport / Combat Readiness Training Center",89720,30.3979264631055,-89.0680701600965
"436","10001047","SEDGWICK COUNTY WORK RELEASE FACILITY",144,"COUNTY","MINIMUM","URBAN","KS","WEST NORTH CENTRAL",1717,"McConnell Air Force Base","Military Installment","Unknown",453000,37.6644019952111,-97.3484339505676
"437","10006446","LEAVENWORTH COUNTY JUVENILE DETENTION CENTER",NA,"COUNTY","JUVENILE","URBAN","KS","WEST NORTH CENTRAL",98,"Ft. Leavenworth","Military Installment","Firefighting foam used at Fort Leavenworth",649,39.3146568009126,-94.9106937315021
"438","10001032","LEAVENWORTH COUNTY JAIL",NA,"COUNTY","NOT AVAILABLE","URBAN","KS","WEST NORTH CENTRAL",98,"Ft. Leavenworth","Military Installment","Firefighting foam used at Fort Leavenworth",649,39.3141587094632,-94.9107990719331
"439","10000401","JOHN E GOODE PRETRIAL DETENTION FACILITY",2426,"LOCAL","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1499,"Jackson Atomics","Industrial Facilities","Unknown",23,30.3256948104346,-81.6506195043553
"440","10000348","ESCAMBIA COUNTY ROAD PRISON",228,"COUNTY","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1502,"Lee Brothers Holsberry C&D Landfill","Industrial Facilities","Unknown",14,30.5987100699861,-87.3318035820866
"441","10000348","ESCAMBIA COUNTY ROAD PRISON",228,"COUNTY","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1558,"Vick's Cleaners","Industrial Facilities","Unknown",112,30.5987100699861,-87.3318035820866
"442","10006720","ESCAMBIA COUNTY WORK RELEASE FACILITY",267,"COUNTY","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1495,"Beggs Lane","Industrial Facilities","Unknown",NA,30.4444997379272,-87.2321966877244
"443","10000331","JACKSON COUNTY JAIL",242,"COUNTY","NOT AVAILABLE","RURAL","FL","SOUTH ATLANTIC",1279,"Marianna Readiness Center","Military Installment","Unknown",53,30.7649346998864,-85.258373674101
"444","10000376","LEON COUNTY DETENTION CENTER",1035,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1552,"Randolph Alterations & Drycleaner","Industrial Facilities","Unknown",150,30.437590884087,-84.3353756326693
"445","10000376","LEON COUNTY DETENTION CENTER",1035,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1554,"Tallahassee Fire Training Division","Industrial Facilities","Unknown",42000,30.437590884087,-84.3353756326693
"446","10000436","MARION COUNTY JAIL",1255,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1280,"Ocala Readiness Center","Military Installment","Unknown",27,29.1950464466255,-82.1756088112438
"447","10004634","MARTIN COUNTY JAIL",519,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",73,"Stuart Fire Department","Major Airports (FAA Part 139)","Firefighting foam used during training drills at the Stuart fire department and airport (Smith - Sunshine State News - 1.18.2019)",34000,27.1696339070799,-80.2424017399565
"448","10000552","TURNER GUILFORD KNIGHT CORRECTIONAL CENTER",1020,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1516,"Turbo Power, Inc.","Industrial Facilities","Unknown",25,25.8102516445484,-80.3118227997974
"449","10000552","TURNER GUILFORD KNIGHT CORRECTIONAL CENTER",1020,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1517,"Upsilon Davis","Industrial Facilities","Electroplater",243,25.8102516445484,-80.3118227997974
"450","10000520","PALM BEACH COUNTY MAIN DETENTION CENTER",1769,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1547,"Palm Beach County Fire Rescue","Industrial Facilities","Unknown",1200,26.6707115408437,-80.0923486097452
"451","10000477","PINELLAS COUNTY JAIL",3000,"COUNTY","MAXIMUM","URBAN","FL","SOUTH ATLANTIC",1507,"Reliable Circuits","Industrial Facilities","Unknown",NA,27.9026644835193,-82.7050968693829
"452","10006676","SAN LUIS REGIONAL DETENTION CENTER",NA,"MULTI","NOT AVAILABLE","RURAL","AZ","MOUNTAIN",30,"Marine Corps Air Station Yuma","Military Installment","Firefighting foam used at Marine Corps Air Station Yuma",185,32.4845473431794,-114.684959401991
"453","10006257","MORGAN COUNTY JAIL",NA,"COUNTY","NOT AVAILABLE","URBAN","AL","EAST SOUTH CENTRAL",870,"Brookhaven/Aquadome Landfill","Industrial Facilities","Unknown",3770,34.6058178670293,-86.9872799957362
"454","10000899","HAWTHORNE CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",997,"Los Angeles International Airport","Major Airports (FAA Part 139)","AFFF",129452,33.9196015432434,-118.35318367082
"455","10000899","HAWTHORNE CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",998,"Los Angeles World Airports - Lawa Terminal Two Fuel Hydrant Facility","Major Airports (FAA Part 139)","Unknown",1330,33.9196015432434,-118.35318367082
"456","10000899","HAWTHORNE CITY JAIL",NA,"LOCAL","MINIMUM","URBAN","CA","PACIFIC",999,"Los Angeles World Airports - National Car Rental (Former Avis)","Major Airports (FAA Part 139)","Unknown",5330,33.9196015432434,-118.35318367082
"457","10000906","MONTEBELLO CITY JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.0207959158559,-118.116381052386
